,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
109,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/16/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/Nail_delay_2_instance_beta.nii.gz']",scd_20230713,1,16
110,LightGreen,17,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/16/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230713,1,16
111,LightGray,21,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/16/LightGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/LightGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/LightGray_delay_2_instance_beta.nii.gz']",scd_20230713,0,16
112,Lock,24,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/16/Lock_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/Lock_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/Lock_delay_2_instance_beta.nii.gz']",scd_20230713,1,16
113,Venn,28,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/16/Venn_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/Venn_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/16/Venn_delay_2_instance_beta.nii.gz']",scd_20230713,0,16
114,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/16/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230713,0,16
115,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/16/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230713,0,16
116,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/16/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230713,0,16
117,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/16/Nail_Choice_instance_beta.nii.gz'],scd_20230713,0,16
118,LightGreen_Choice,45,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/16/LightGreen_Choice_instance_beta.nii.gz'],scd_20230713,0,16
119,LightGray_Choice,49,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/16/LightGray_Choice_instance_beta.nii.gz'],scd_20230713,0,16
120,Lock_Choice,52,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/16/Lock_Choice_instance_beta.nii.gz'],scd_20230713,0,16
121,Venn_Choice,56,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/16/Venn_Choice_instance_beta.nii.gz'],scd_20230713,0,16
122,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/13/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230713,1,13
123,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/13/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230713,0,13
124,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/13/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230713,1,13
125,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/13/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230713,1,13
126,LightGray,21,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/13/LightGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/LightGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/LightGray_delay_2_instance_beta.nii.gz']",scd_20230713,0,13
127,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/13/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/Diamond_delay_2_instance_beta.nii.gz']",scd_20230713,1,13
128,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/13/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/Spade_delay_2_instance_beta.nii.gz']",scd_20230713,0,13
129,Venn,28,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/13/Venn_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/Venn_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/13/Venn_delay_2_instance_beta.nii.gz']",scd_20230713,0,13
130,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/13/DarkRed_Choice_instance_beta.nii.gz'],scd_20230713,0,13
131,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/13/UpArrow_Choice_instance_beta.nii.gz'],scd_20230713,0,13
132,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/13/LightYellow_Choice_instance_beta.nii.gz'],scd_20230713,0,13
133,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/13/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230713,0,13
134,LightGray_Choice,49,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/13/LightGray_Choice_instance_beta.nii.gz'],scd_20230713,0,13
135,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/13/Diamond_Choice_instance_beta.nii.gz'],scd_20230713,0,13
136,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/13/Spade_Choice_instance_beta.nii.gz'],scd_20230713,0,13
137,Venn_Choice,56,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/13/Venn_Choice_instance_beta.nii.gz'],scd_20230713,0,13
138,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/9/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230713,1,9
139,DarkPurple,6,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/9/DarkPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/DarkPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/DarkPurple_delay_2_instance_beta.nii.gz']",scd_20230713,0,9
140,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/9/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230713,0,9
141,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/9/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Nail_delay_2_instance_beta.nii.gz']",scd_20230713,1,9
142,Puzzle,13,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/9/Puzzle_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Puzzle_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Puzzle_delay_2_instance_beta.nii.gz']",scd_20230713,0,9
143,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/9/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Hat_delay_2_instance_beta.nii.gz']",scd_20230713,0,9
144,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/9/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230713,0,9
145,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/9/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/9/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230713,1,9
146,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/9/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230713,0,9
147,DarkPurple_Choice,34,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/9/DarkPurple_Choice_instance_beta.nii.gz'],scd_20230713,0,9
148,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/9/DarkGray_Choice_instance_beta.nii.gz'],scd_20230713,0,9
149,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/9/Nail_Choice_instance_beta.nii.gz'],scd_20230713,0,9
150,Puzzle_Choice,41,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/9/Puzzle_Choice_instance_beta.nii.gz'],scd_20230713,0,9
151,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/9/Hat_Choice_instance_beta.nii.gz'],scd_20230713,0,9
152,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/9/LightPurple_Choice_instance_beta.nii.gz'],scd_20230713,0,9
153,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/9/Rabbit_Choice_instance_beta.nii.gz'],scd_20230713,0,9
154,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/15/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230713,1,15
155,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/15/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230713,1,15
156,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/15/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230713,0,15
157,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/15/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230713,1,15
158,LightGray,21,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/15/LightGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/LightGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/LightGray_delay_2_instance_beta.nii.gz']",scd_20230713,0,15
159,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/15/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/Diamond_delay_2_instance_beta.nii.gz']",scd_20230713,1,15
160,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/15/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/Spade_delay_2_instance_beta.nii.gz']",scd_20230713,0,15
161,Venn,28,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/15/Venn_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/Venn_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/15/Venn_delay_2_instance_beta.nii.gz']",scd_20230713,0,15
162,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/15/DarkRed_Choice_instance_beta.nii.gz'],scd_20230713,0,15
163,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/15/UpArrow_Choice_instance_beta.nii.gz'],scd_20230713,0,15
164,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/15/LightYellow_Choice_instance_beta.nii.gz'],scd_20230713,0,15
165,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/15/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230713,0,15
166,LightGray_Choice,49,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/15/LightGray_Choice_instance_beta.nii.gz'],scd_20230713,0,15
167,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/15/Diamond_Choice_instance_beta.nii.gz'],scd_20230713,0,15
168,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/15/Spade_Choice_instance_beta.nii.gz'],scd_20230713,0,15
169,Venn_Choice,56,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/15/Venn_Choice_instance_beta.nii.gz'],scd_20230713,0,15
170,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/12/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230713,1,12
171,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/12/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230713,0,12
172,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/12/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230713,0,12
173,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/12/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230713,1,12
174,LightGray,21,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/12/LightGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/LightGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/LightGray_delay_2_instance_beta.nii.gz']",scd_20230713,0,12
175,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/12/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/Diamond_delay_2_instance_beta.nii.gz']",scd_20230713,1,12
176,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/12/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/Spade_delay_2_instance_beta.nii.gz']",scd_20230713,1,12
177,Venn,28,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/12/Venn_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/Venn_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/12/Venn_delay_2_instance_beta.nii.gz']",scd_20230713,0,12
178,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/12/DarkRed_Choice_instance_beta.nii.gz'],scd_20230713,0,12
179,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/12/UpArrow_Choice_instance_beta.nii.gz'],scd_20230713,0,12
180,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/12/LightYellow_Choice_instance_beta.nii.gz'],scd_20230713,0,12
181,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/12/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230713,0,12
182,LightGray_Choice,49,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/12/LightGray_Choice_instance_beta.nii.gz'],scd_20230713,0,12
183,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/12/Diamond_Choice_instance_beta.nii.gz'],scd_20230713,0,12
184,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/12/Spade_Choice_instance_beta.nii.gz'],scd_20230713,0,12
185,Venn_Choice,56,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/12/Venn_Choice_instance_beta.nii.gz'],scd_20230713,0,12
186,DarkTurquiose,4,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/18/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230713,0,18
187,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/18/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230713,1,18
188,Dodecagon,11,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/18/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230713,0,18
189,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/18/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Nail_delay_2_instance_beta.nii.gz']",scd_20230713,0,18
190,LightGreen,17,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/18/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230713,1,18
191,LightGray,21,colored_blobs,"['subjects/jeeves/sessions/scd_20230713/18/LightGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/LightGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/LightGray_delay_2_instance_beta.nii.gz']",scd_20230713,0,18
192,Lock,24,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/18/Lock_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Lock_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Lock_delay_2_instance_beta.nii.gz']",scd_20230713,1,18
193,Venn,28,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230713/18/Venn_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Venn_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230713/18/Venn_delay_2_instance_beta.nii.gz']",scd_20230713,0,18
194,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/18/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230713,0,18
195,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/18/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230713,0,18
196,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/18/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230713,0,18
197,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/18/Nail_Choice_instance_beta.nii.gz'],scd_20230713,0,18
198,LightGreen_Choice,45,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/18/LightGreen_Choice_instance_beta.nii.gz'],scd_20230713,0,18
199,LightGray_Choice,49,colored_blob_choices,['subjects/jeeves/sessions/scd_20230713/18/LightGray_Choice_instance_beta.nii.gz'],scd_20230713,0,18
200,Lock_Choice,52,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/18/Lock_Choice_instance_beta.nii.gz'],scd_20230713,0,18
201,Venn_Choice,56,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230713/18/Venn_Choice_instance_beta.nii.gz'],scd_20230713,0,18
202,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230716/23/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230716/23/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230716/23/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230716,0,23
203,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230716/23/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230716/23/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230716/23/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230716,1,23
