,Unnamed: 0,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
108,108,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/17/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/17/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/17/Lock_delay_2_instance_beta.nii.gz']",scd_20230407,1,17
109,109,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/17/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230407,0,17
110,110,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/17/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230407,0,17
111,111,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/17/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230407,0,17
112,112,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/17/Nail_Choice_instance_beta.nii.gz'],scd_20230407,0,17
113,113,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/17/LightGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,17
114,114,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/17/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230407,0,17
115,115,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/17/Lock_Choice_instance_beta.nii.gz'],scd_20230407,0,17
116,116,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230407/28/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230407,1,28
117,117,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/28/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230407,1,28
118,118,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/28/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/Nail_delay_2_instance_beta.nii.gz']",scd_20230407,1,28
119,119,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230407/28/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230407,1,28
120,120,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230407/28/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230407,1,28
121,121,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/28/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/Diamond_delay_2_instance_beta.nii.gz']",scd_20230407,1,28
122,122,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/28/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/28/Lock_delay_2_instance_beta.nii.gz']",scd_20230407,0,28
123,123,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/28/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230407,0,28
124,124,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/28/UpArrow_Choice_instance_beta.nii.gz'],scd_20230407,0,28
125,125,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/28/Nail_Choice_instance_beta.nii.gz'],scd_20230407,0,28
126,126,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/28/LightYellow_Choice_instance_beta.nii.gz'],scd_20230407,0,28
127,127,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/28/LightGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,28
128,128,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/28/Diamond_Choice_instance_beta.nii.gz'],scd_20230407,0,28
129,129,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/28/Lock_Choice_instance_beta.nii.gz'],scd_20230407,0,28
130,130,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230407/18/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230407,0,18
131,131,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230407/18/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230407,1,18
132,132,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/18/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230407,1,18
133,133,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/18/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/Nail_delay_2_instance_beta.nii.gz']",scd_20230407,1,18
134,134,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230407/18/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230407,1,18
135,135,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/18/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/18/Spade_delay_2_instance_beta.nii.gz']",scd_20230407,0,18
136,136,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/18/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230407,0,18
137,137,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/18/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230407,0,18
138,138,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/18/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230407,0,18
139,139,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/18/Nail_Choice_instance_beta.nii.gz'],scd_20230407,0,18
140,140,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/18/LightGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,18
141,141,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/18/Spade_Choice_instance_beta.nii.gz'],scd_20230407,0,18
142,142,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230407/12/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230407,1,12
143,143,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/12/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230407,0,12
144,144,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/12/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Hat_delay_2_instance_beta.nii.gz']",scd_20230407,1,12
145,145,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230407/12/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230407,1,12
146,146,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230407/12/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230407,1,12
147,147,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/12/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Lock_delay_2_instance_beta.nii.gz']",scd_20230407,1,12
148,148,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/12/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/12/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230407,1,12
149,149,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/12/DarkGray_Choice_instance_beta.nii.gz'],scd_20230407,0,12
150,150,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/12/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230407,0,12
151,151,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/12/Hat_Choice_instance_beta.nii.gz'],scd_20230407,0,12
152,152,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/12/LightGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,12
153,153,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/12/LightPurple_Choice_instance_beta.nii.gz'],scd_20230407,0,12
154,154,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/12/Lock_Choice_instance_beta.nii.gz'],scd_20230407,0,12
155,155,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/12/Rabbit_Choice_instance_beta.nii.gz'],scd_20230407,0,12
156,156,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230407/24/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230407,0,24
157,157,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230407/24/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230407,0,24
158,158,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230407/24/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230407,0,24
159,159,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/24/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230407,1,24
160,160,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/24/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/Bar_delay_2_instance_beta.nii.gz']",scd_20230407,1,24
161,161,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/24/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230407,1,24
162,162,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230407/24/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/LightRed_delay_2_instance_beta.nii.gz']",scd_20230407,1,24
163,163,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/24/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/24/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230407,1,24
164,164,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/24/DarkRed_Choice_instance_beta.nii.gz'],scd_20230407,0,24
165,165,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/24/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,24
166,166,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/24/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230407,0,24
167,167,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/24/UpArrow_Choice_instance_beta.nii.gz'],scd_20230407,0,24
168,168,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/24/Bar_Choice_instance_beta.nii.gz'],scd_20230407,0,24
169,169,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/24/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230407,0,24
170,170,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/24/LightRed_Choice_instance_beta.nii.gz'],scd_20230407,0,24
171,171,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/24/Hourglass_Choice_instance_beta.nii.gz'],scd_20230407,0,24
172,172,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230407/13/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
173,173,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/13/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/Nail_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
174,174,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230407/13/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
175,175,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230407/13/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
176,176,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230407/13/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
177,177,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/13/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/Lock_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
178,178,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/13/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/13/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230407,1,13
179,179,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/13/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230407,0,13
180,180,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/13/Nail_Choice_instance_beta.nii.gz'],scd_20230407,0,13
181,181,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/13/LightGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,13
182,182,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/13/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230407,0,13
183,183,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/13/LightBlue_Choice_instance_beta.nii.gz'],scd_20230407,0,13
184,184,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/13/Lock_Choice_instance_beta.nii.gz'],scd_20230407,0,13
185,185,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/13/Sawblade_Choice_instance_beta.nii.gz'],scd_20230407,0,13
186,186,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230407/15/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
187,187,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/15/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Nail_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
188,188,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230407/15/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
189,189,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230407/15/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
190,190,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230407/15/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
191,191,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/15/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Lock_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
192,192,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/15/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Spade_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
193,193,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230407/15/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230407/15/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230407,1,15
194,194,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/15/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230407,0,15
195,195,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230407/15/Nail_Choice_instance_beta.nii.gz'],scd_20230407,0,15
196,196,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230407/15/LightGreen_Choice_instance_beta.nii.gz'],scd_20230407,0,15
